Date,open,high,low,close,volume,adj_close
2018-01-02,69.0967574403209,69.32529419840606,68.01283810980513,68.16301727294922,5126800,68.16301727294922
2018-01-03,68.14342813336985,68.46991063497406,67.81041458684982,68.07813262939453,3589600,68.07813262939453
2018-01-04,68.06509027140156,68.22833156952677,67.56230926513672,67.56230926513672,4170100,67.56230926513672
2018-01-05,67.4317201624569,68.30016515328238,67.4317201624569,68.10427856445312,4641400,68.10427856445312
2018-01-08,67.89531454951377,68.34585708929669,67.81042589663282,67.99978637695312,4911600,67.99978637695312
2018-01-09,68.39810248541221,68.84865005297775,68.06508884931034,68.48951721191406,3939200,68.48951721191406
2018-01-10,68.57438532972155,69.24041245077952,67.83000559328819,68.97269439697266,3696500,68.97269439697266
2018-01-11,69.42326116824485,69.61915272461464,68.1761002033269,68.46993255615234,4109300,68.46993255615234
2018-01-12,68.93353584476492,68.97924320941621,67.84961620515043,68.23486328125,5513700,68.23486328125
2018-01-16,68.26751465008749,68.54828988945881,67.75819760199386,68.4764633178711,5855600,68.4764633178711
2018-01-17,68.61358190720185,69.37754996770182,68.61358190720185,69.07718658447266,4009400,69.07718658447266
2018-01-18,68.86170404434547,69.0249453316633,68.43074963632536,68.60704803466797,4134600,68.60704803466797
2018-01-19,68.94005541110751,71.24502138217541,68.91393620969508,71.12095642089844,5818900,71.12095642089844
2018-01-22,71.27112107296327,71.61719167891589,70.82057368996168,71.04911041259766,4762300,71.04911041259766
2018-01-23,70.84672610299188,71.68252078436524,70.78143057758382,71.51927947998047,3778100,71.51927947998047
2018-01-24,71.53884940383877,72.40729411741012,71.53884940383877,72.21793365478516,4404100,72.21793365478516
2018-01-25,72.10692887638858,72.64236000479525,67.26845558506453,70.18721008300781,11823700,70.18721008300781
2018-01-26,70.10233340488108,72.12652421479157,70.06968315725013,71.95022583007812,6000700,71.95022583007812
2018-01-29,71.58456317444383,71.63027053284823,70.7879499253568,70.91854095458984,3952500,70.91854095458984
2018-01-30,70.65083120446144,71.41480425897355,70.3569988631538,70.48106384277344,4069700,70.48106384277344
2018-01-31,70.67042891295567,70.82713917300113,69.69750713508881,70.01746368408203,5041600,70.01746368408203
