Date,open,high,low,close,volume,adj_close
2020-01-02,150.0901871708408,151.9334634600103,149.66481793852424,151.82948303222656,22622100,151.82948303222656
2020-01-03,149.65547107455467,151.19625463787472,149.40969112155793,149.9390411376953,21116200,149.9390411376953
2020-01-06,148.48329153461876,150.3927445508696,147.94447970171677,150.32656860351562,20813700,150.32656860351562
2020-01-07,150.60067989425875,150.931516303683,148.71013667343422,148.95590209960938,21634100,148.95590209960938
2020-01-08,150.23207899001977,151.99974751995532,149.30571642578136,151.32859802246094,27746500,151.32859802246094
2020-01-09,152.98281347519972,153.34202144246635,152.21714548072572,153.21913146972656,21385000,153.21913146972656
2020-01-10,153.90915972860566,154.28726267501992,152.35890014667973,152.51014709472656,20725900,152.51014709472656
2020-01-13,152.9071617022491,154.3723358820374,152.43452580062083,154.34397888183594,21626500,154.34397888183594
2020-01-14,154.4479648118691,154.64647824399333,152.8693625755226,153.25692749023438,23477400,153.25692749023438
2020-01-15,153.72010076525626,154.96786650736908,153.67284871260028,154.24945068359375,21417900,154.24945068359375
2020-01-16,155.35543366341506,157.141996875451,155.0529397493098,157.07582092285156,23865400,157.07582092285156
2020-01-17,158.25740501659007,158.30467149192543,156.37630891838617,157.95492553710938,34371700,157.95492553710938
2020-01-21,157.55786779949122,158.98523718683614,157.32154989283947,157.38772583007812,29517200,157.38772583007812
2020-01-22,158.2385053152415,158.3235907455817,156.6126365444651,156.6315460205078,24138800,156.6315460205078
2020-01-23,157.0947406852761,157.6713571260564,156.22509226083278,157.59573364257812,19680800,157.59573364257812
2020-01-24,158.3424670503659,158.3613765241698,155.44993777757642,156.0076446533203,24918100,156.0076446533203
2020-01-27,152.33058067464225,154.43854767013838,151.43257513790093,153.39874267578125,32078100,153.39874267578125
2020-01-28,154.81661422070258,156.6882483457103,154.14547932010373,156.40467834472656,24899900,156.40467834472656
2020-01-29,158.65445433777757,159.5146553483084,156.6221252391188,158.843505859375,34754500,158.843505859375
2020-01-30,164.52455005778435,164.52455005778435,161.44295493874296,163.3240509033203,51597500,163.3240509033203
2020-01-31,162.78523773584587,162.96482723403622,160.29916867247016,160.91358947753906,36142700,160.91358947753906
2020-02-03,161.10265199098285,164.9499148069927,161.07429499333622,164.83648681640625,30107000,164.83648681640625
2020-02-04,167.44543856138947,170.75388971293165,166.6608612717509,170.26234436035156,36433300,170.26234436035156
2020-02-05,173.95835927347207,174.1190537403817,168.64593664566272,170.05438232421875,39186300,170.05438232421875
2020-02-06,171.06583483899962,173.75986517610264,170.20563405922815,173.58026123046875,27751400,173.58026123046875
2020-02-07,172.84297337121157,175.47082810975607,172.49321295870286,173.8260498046875,33529100,173.8260498046875
2020-02-10,173.53297073949096,178.50509441167975,173.2210293650427,178.3727569580078,35844300,178.3727569580078
2020-02-11,180.21603022567515,180.2632966918459,173.4573438505691,174.3459014892578,53159900,174.3459014892578
2020-02-12,175.42354764661337,175.6787750789202,171.89768776529226,174.60116577148438,47062900,174.60116577148438
2020-02-13,173.0603579564026,176.03795827229686,172.86184453761513,173.6558837890625,35295800,173.6558837890625
2020-02-14,173.2210544650253,175.26284498070825,172.65388562499024,175.2061309814453,23149500,175.2061309814453
2020-02-18,175.4518949292075,177.42750947945905,175.3479144568941,176.9832305908203,27792200,176.9832305908203
2020-02-19,178.25337813017842,178.36711595467847,176.7462941031497,177.51405334472656,29997500,177.51405334472656
2020-02-20,177.20121463746398,177.48557358923838,171.65628016179997,174.8031463623047,36862400,174.8031463623047
2020-02-21,173.61837855406034,173.9311720431706,168.0070858019182,169.27720642089844,48572600,169.27720642089844
2020-02-24,159.02140017038658,165.4478463263177,154.71813679067944,161.97869873046875,68311100,161.97869873046875
2020-02-25,165.11611976454265,165.72274558384058,158.9076748317135,159.3057861328125,68073300,159.3057861328125
2020-02-26,160.8602752572203,164.2251446871033,159.43849455284118,161.29627990722656,56206100,161.29627990722656
2020-02-27,154.8034540782687,158.3199827709648,149.74190495438836,149.9314727783203,93174900,149.9314727783203
2020-02-28,144.46236668665765,155.17311496563838,144.07374325016832,153.56175231933594,97012700,153.56175231933594
2020-03-02,156.68966182739558,163.90282763558946,153.84610129007496,163.77960205078125,71030800,163.77960205078125
2020-03-03,164.73701322539318,165.874435030122,153.79877095321206,155.9314422607422,71677000,155.9314422607422
2020-03-04,159.70384194438486,161.79859008690633,156.98349255557616,161.6564178466797,49814400,161.6564178466797
2020-03-05,157.39108044281798,161.95972690449452,157.0498525958926,157.599609375,47817300,157.599609375
2020-03-06,154.1304911008303,154.60441795195356,147.86517755045685,153.1447296142578,72821100,153.1447296142578
2020-03-09,143.12593617364425,149.52394987677073,142.17808229169958,142.7657470703125,70419300,142.7657470703125
2020-03-10,149.91259930581433,152.63293578817652,144.62357199640857,152.52867126464844,65354400,152.52867126464844
2020-03-11,148.9362468910333,149.47651594433142,143.2680717176468,145.61875915527344,56371600,145.61875915527344
2020-03-12,137.72312904394167,145.46709111192325,131.35355178409353,131.8085174560547,93226400,131.8085174560547
2020-03-13,139.8084372561925,153.4670141569079,133.39146289991783,150.54762268066406,92727400,150.54762268066406
2020-03-16,132.6995403320719,141.56197970377613,127.96027103449792,128.35836791992188,87905900,128.35836791992188
2020-03-17,132.69950524755737,139.8084073143908,127.96023720300174,138.92691040039062,81059800,138.92691040039062
2020-03-18,130.80377087731736,138.38659817455317,127.97917175876373,133.07861328125,81593200,133.07861328125
2020-03-19,135.32510317191682,142.32025500628072,131.7516899768333,135.2682342529297,85922700,135.2682342529297
2020-03-20,138.3866262580029,139.42927100819978,128.77539128682722,130.1876983642578,84866200,130.1876983642578
2020-03-23,129.86540232404437,133.23977291994353,125.6095493819508,128.8891143798828,78975200,128.8891143798828
2020-03-24,136.25395446330393,141.79890378670194,133.90328159423055,140.60459899902344,82516700,140.60459899902344
2020-03-25,141.14491656968082,146.282282566256,136.9080088143488,139.25868225097656,75638200,139.25868225097656
2020-03-26,140.6614349881113,148.49071311772548,140.63300054392437,147.96939086914062,64568100,147.96939086914062
2020-03-27,143.83679493970843,146.8130548956865,141.4197651798974,141.89369201660156,57042300,141.89369201660156
2020-03-30,144.4908288761412,152.22531899610644,142.1875367282903,151.87460327148438,63420300,151.87460327148438
2020-03-31,151.08783738874433,156.1872936874246,148.39593700408997,149.48597717285156,77927200,149.48597717285156
2020-04-01,145.02161349129338,149.5239184853041,142.9552994047509,144.1780242919922,57969900,144.1780242919922
2020-04-02,143.94104566900393,147.3722710107029,142.51926529474,147.1637420654297,49630700,147.1637420654297
2020-04-03,147.01211258227983,149.17321783075897,144.25385488302902,145.80833435058594,41243300,145.80833435058594
2020-04-06,151.9599360318996,157.81766587712184,149.36281127861645,156.6518096923828,67111700,156.6518096923828
2020-04-07,160.74651406806288,161.13513757689245,154.74659809212773,154.96461486816406,62769000,154.96461486816406
2020-04-08,157.03089277059914,157.97874630175247,154.97405234356808,156.51905822753906,48318200,156.51905822753906
2020-04-09,157.6849471612122,158.64227422215973,154.81295151526945,156.528564453125,51385100,156.528564453125
2020-04-13,155.77974277463417,156.9361253075692,153.83664002908935,156.87924194335938,41905300,156.87924194335938
2020-04-14,160.18727199112618,164.6895769731253,159.23941831070533,164.64218139648438,52874300,164.64218139648438
2020-04-15,162.272581357412,164.51900488783903,160.41479585201768,162.91712951660156,40940800,162.91712951660156
2020-04-16,165.21090401533556,168.0355040124014,163.883900147735,167.80801391601562,50479600,167.80801391601562
2020-04-17,170.13972936582047,170.6136561885665,166.69901600449276,169.2866668701172,52765600,169.2866668701172
2020-04-20,167.4193809458809,169.42882588907332,165.86490166729666,165.93124389648438,36669600,165.93124389648438
2020-04-21,164.452603513722,164.61373689398496,157.4479658215462,159.0688018798828,56203700,159.0688018798828
2020-04-22,162.45262485910442,164.9265232869323,161.91235583811329,164.4715576171875,34620200,164.4715576171875
2020-04-23,165.03077686564262,165.93123481658628,161.99764849573384,162.48104858398438,32790800,162.48104858398438
2020-04-24,163.087684835539,165.4573187880793,161.80809117902592,165.44784545898438,34277600,165.44784545898438
2020-04-27,167.3814490393067,167.67528131538185,164.26301733319343,164.97390747070312,33194400,164.97390747070312
2020-04-28,166.4336412831067,166.50947132086196,160.55695075653242,160.95504760742188,34392700,160.95504760742188
2020-04-29,164.18718760925833,168.41460620185836,162.91706736578456,168.17764282226562,51286600,168.17764282226562
2020-04-30,170.613666224283,170.9928019195415,167.0402537209176,169.8648681640625,53875900,169.8648681640625
2020-05-01,166.63271412680183,169.3246156608056,164.93604759112102,165.46685791015625,39370500,165.46685791015625
2020-05-04,165.39100504648349,169.6658202264792,164.73698364883285,169.51416015625,30372900,169.51416015625
2020-05-05,171.20131596449716,174.0733112718267,170.51886020205268,171.33401489257812,36839200,171.33401489257812
2020-05-06,172.5852051098927,174.59465034524186,172.15867383336482,173.02120971679688,32139300,173.02120971679688
2020-05-07,174.56616309508178,174.9263520238405,173.05907962437345,174.02589416503906,28316000,174.02589416503906
2020-05-08,175.33398059636073,175.35294172080944,173.79846216732196,175.04962158203125,30877800,175.04962158203125
2020-05-11,173.59936171125372,177.73200352529332,173.31501723341563,177.00216674804688,30892700,177.00216674804688
2020-05-12,177.0590832769533,177.28655892042042,172.7937414047397,172.99278259277344,32038200,172.99278259277344
2020-05-13,173.03067134387834,174.45245169269722,167.3340621565615,170.37667846679688,44711500,170.37667846679688
2020-05-14,168.28192504750183,171.26767262333027,166.51891673874837,171.1160125732422,41873900,171.1160125732422
2020-05-15,169.72268077345782,177.30551035404773,167.77010447055184,173.60888671875,46610400,173.60888671875
2020-05-18,176.06378684913727,176.49031802963836,174.36713545537643,175.26759338378906,35264500,175.26759338378906
2020-05-19,175.38135636493746,176.86949350940563,173.9216681354789,174.0543670654297,26799100,174.0543670654297
2020-05-20,175.6607026476636,176.6492240164961,174.83377793793983,176.4686279296875,31261300,176.4686279296875
2020-05-21,176.22148762180447,177.42861841763434,174.21594577347696,174.34901428222656,29119500,174.34901428222656
2020-05-22,174.1209289284326,175.32805988927586,173.5030993721259,174.42507934570312,20826900,174.42507934570312
2020-05-26,177.11494371976403,177.26702615062376,172.13436738782855,172.5811004638672,36073600,172.5811004638672
2020-05-27,171.27892425897863,172.98031573057037,167.85715639177917,172.80921936035156,39517100,172.80921936035156
2020-05-28,171.792195219223,175.03336693369795,171.45001698942932,172.4195098876953,33810200,172.4195098876953
2020-05-29,173.68370249251345,175.14747085132717,171.47856474228936,174.17796325683594,42130400,174.17796325683594
