Date,open,high,low,close,volume,adj_close
2018-01-02,49.99921937897436,50.8583124841898,49.67276308138207,50.50608444213867,10112800,50.50608444213867
2018-01-03,50.677903050865474,50.70367479498472,50.093719484842005,50.61776351928711,5683700,50.61776351928711
2018-01-04,51.116040114635474,51.20194811488045,50.48030977041016,50.531856536865234,6240000,50.531856536865234
2018-01-05,50.72086003816621,50.763814039955456,50.37722146949164,50.67790603637695,5836900,50.67790603637695
2018-01-08,50.55762828150269,50.66931130356528,50.2827187481026,50.531856536865234,5411500,50.531856536865234
2018-01-09,50.77240053836274,50.77240053836274,50.1538557392403,50.61776351928711,7466900,50.61776351928711
2018-01-10,50.47171059696023,50.60916533728604,50.07652862817094,50.54043960571289,4340800,50.54043960571289
2018-01-11,50.6267633529635,50.89435367914614,50.31601032256248,50.88572311401367,4240900,50.88572311401367
2018-01-12,50.89436237732225,51.13606104941536,50.74761969502695,50.79077911376953,6320900,50.79077911376953
2018-01-16,50.833936947747375,51.04973732758522,50.26422407668955,50.44549560546875,7175000,50.44549560546875
2018-01-17,50.721722126898015,51.01521078849224,50.60950829515068,50.92026138305664,5037500,50.92026138305664
2018-01-18,50.73898199849197,51.16195217302887,50.52318162824612,50.98931121826172,5658600,50.98931121826172
2018-01-19,51.12741448086469,51.51585573869561,50.89434972616615,51.19647216796875,7362300,51.19647216796875
2018-01-22,50.8253058397115,51.42091369628906,50.45412892691821,51.42091369628906,6841900,51.42091369628906
2018-01-23,51.37774388093312,51.42090328913511,50.911614369507454,51.12741470336914,8122100,51.12741470336914
2018-01-24,52.65528079681929,55.3830001434971,52.43084990129417,53.27678680419922,11704900,53.27678680419922
2018-01-25,54.53707682841952,55.76282150809533,53.79472293268221,54.57160568237305,15261900,54.57160568237305
2018-01-26,54.51117829022737,54.76150423298319,54.09683865542954,54.744239807128906,10242800,54.744239807128906
2018-01-29,54.45939039656593,54.78740793452041,54.252220558686034,54.649295806884766,8638500,54.649295806884766
2018-01-30,53.89830780029297,54.48528516350162,53.768829533406056,53.89830780029297,6497600,53.89830780029297
2018-01-31,54.08820551409924,54.174524346408994,53.38901111812165,53.6566047668457,7804400,53.6566047668457
2018-02-01,53.30268938609878,53.98461931994635,53.22500112410536,53.673866271972656,8101600,53.673866271972656
2018-02-02,53.69112334644729,53.88102539977326,53.207729416563886,53.25088882446289,12346500,53.25088882446289
2018-02-05,53.17319904761013,53.40626379500043,50.5404357270816,50.6958122253418,11548200,50.6958122253418
2018-02-06,49.9966291046324,51.15331924183976,49.48734338275499,50.80804061889648,15214700,50.80804061889648
2018-02-07,50.58360387162779,51.66260568879435,50.49728504339535,50.64402770996094,6872700,50.64402770996094
2018-02-08,50.73035731576036,50.78215059605269,48.52919394255319,48.57235336303711,6874500,48.57235336303711
2018-02-09,48.88309404305221,49.79808537917843,47.976733271689575,49.349220275878906,8028400,49.349220275878906
2018-02-12,49.80672953605481,50.04842491363655,49.09890453640612,49.556400299072266,8234200,49.556400299072266
2018-02-13,49.32333166683284,49.88441394172486,49.03847689287317,49.75493240356445,5816600,49.75493240356445
2018-02-14,49.47871930997496,50.4109786912994,49.33197660709225,50.30739212036133,3728900,50.30739212036133
2018-02-15,50.68719278001265,51.36911945768628,50.3505447242182,51.36048889160156,3871900,51.36048889160156
2018-02-16,51.3086871089744,52.25821057061823,51.21373772637667,51.93882369995117,7849200,51.93882369995117
2018-02-20,51.51586856939094,51.67987567783353,50.790779138464224,51.032474517822266,8182500,51.032474517822266
2018-02-21,50.98931579545096,51.7834629415276,50.773515405833216,50.92026138305664,4793800,50.92026138305664
2018-02-22,51.11016348678047,51.27417389031563,50.75625097952148,50.92026138305664,5539900,50.92026138305664
2018-02-23,51.11879261049896,51.56765777446138,50.91162280680388,51.5417594909668,5190400,51.5417594909668
2018-02-26,51.67124079064965,52.3013774718951,51.55902367696552,52.24958419799805,5364200,52.24958419799805
2018-02-27,52.43949047425035,52.86246065285654,52.12873741125026,52.266849517822266,6747700,52.266849517822266
2018-02-28,52.37042776097117,52.75886905253471,51.94746091570913,52.076942443847656,8325700,52.076942443847656
2018-03-01,51.930208727337785,51.94747315468061,50.52318918099966,50.74762344360352,9711900,50.74762344360352
2018-03-02,50.480028716143536,51.38638972937275,50.43686929510458,51.325965881347656,7979200,51.325965881347656
2018-03-05,50.85119969707,52.335907315126825,50.84256913101607,52.111473083496094,9000400,52.111473083496094
2018-03-06,52.30138658930096,52.67256355147093,51.887050204452514,52.55171585083008,6620000,52.55171585083008
2018-03-07,52.025150901098456,53.017830575990274,51.95609320570485,52.90561676025391,7726500,52.90561676025391
2018-03-08,52.94877339053165,53.47532676525035,52.91424454464964,53.40626907348633,5245800,53.40626907348633
2018-03-09,53.56165452241829,54.98593837056061,53.53575953011289,54.89961624145508,8184400,54.89961624145508
2018-03-12,54.89097131695827,55.20172431474846,54.74422538228995,54.91686630249024,8858500,54.91686630249024
2018-03-13,55.149944409317136,55.20173768577816,54.390326152151246,54.55433654785156,6428500,54.55433654785156
2018-03-14,54.74424359971911,54.91688457736973,54.148635684319885,54.2608528137207,5162100,54.2608528137207
2018-03-15,54.42485050028022,54.49390819651475,53.96735478770917,54.02777862548828,3364900,54.02777862548828
2018-03-16,54.19178551910847,54.65791508845199,54.13136168154752,54.53706741333008,11840900,54.53706741333008
2018-03-19,54.49392688157821,54.5888796000323,53.250914265965896,53.74293899536133,5286200,53.74293899536133
2018-03-20,53.93283622828866,54.17453162551303,53.64798140911034,54.07958221435547,3943000,54.07958221435547
2018-03-21,54.16588908544311,54.44211327631521,53.811976635084974,53.88103103637695,3478300,53.88103103637695
2018-03-22,53.36311264472346,53.60480799370056,52.5258061959783,52.59486389160156,5345300,52.59486389160156
2018-03-23,52.68118612367284,52.741609964823006,51.23964120930123,51.36048889160156,6000800,51.36048889160156
2018-03-26,52.03378354950191,52.78477119913453,51.51586398472629,52.71571350097656,5694700,52.71571350097656
2018-03-27,52.88835773065088,53.19047694668155,51.78346083447872,52.03378677368164,6365300,52.03378677368164
2018-03-28,52.24957578087957,52.40495228468813,51.08425529516716,51.12741470336914,8128800,51.12741470336914
2018-03-29,51.42092606503756,52.12012064187076,51.18786120609316,51.72304534912109,6656600,51.72304534912109
2018-04-02,51.63671466026278,51.86977946579285,49.74630451698885,50.2469596862793,6686500,50.2469596862793
2018-04-03,50.41096685193302,50.98931025267062,50.06568494893737,50.92888641357422,6113500,50.92888641357422
2018-04-04,50.35918102009335,51.45544743731729,49.59093212990046,51.325965881347656,7405200,51.325965881347656
2018-04-05,51.70577061016653,51.921570982841935,51.403648112709554,51.67124176025391,6644500,51.67124176025391
2018-04-06,51.30869733951706,51.4468094514771,49.19385624253874,49.69451141357422,7447100,49.69451141357422
2018-04-09,49.944831697348505,51.023833407737634,49.59091926805494,50.25558471679688,5712300,50.25558471679688
2018-04-10,50.94615657222993,51.45544562540256,50.67856290264681,51.04973983764648,5178400,51.04973983764648
2018-04-11,50.61812388344017,50.97203628597272,50.24694705970461,50.45411682128906,4044900,50.45411682128906
2018-04-12,50.74035159797099,51.33015424021624,50.70565654637957,51.02658081054688,4572300,51.02658081054688
2018-04-13,51.33016432145741,51.50363630478218,50.71434192392224,50.731689453125,8223700,50.731689453125
2018-04-16,51.17402794248026,51.6337257787721,51.10463784183887,51.4082145690918,6807500,51.4082145690918
2018-04-17,51.73782223250054,52.00670065947048,51.21740629010513,51.867923736572266,5604600,51.867923736572266
2018-04-18,51.174039024122,51.7117991857353,49.82963696573732,51.62506484985352,12648500,51.62506484985352
2018-04-19,51.62506797254502,52.0674184062235,51.34751411049125,51.93731689453125,7675500,51.93731689453125
2018-04-20,51.91128418699148,51.998021820517806,51.017908068235954,51.338829040527344,5867500,51.338829040527344
2018-04-23,51.41689109232004,51.57301552346695,50.81841631205846,51.035255432128906,4516100,51.035255432128906
2018-04-24,51.252090840888016,51.321477633760814,50.02044300754979,50.57555389404297,7480300,50.57555389404297
2018-04-25,50.341376286080525,50.88780854475105,50.046474918941286,50.87046432495117,5910000,50.87046432495117
2018-04-26,50.90515183528764,51.6250593190506,50.74035529128644,51.60771179199219,7372800,51.60771179199219
2018-04-27,51.5990372046526,51.77250584950054,51.29546045876407,51.65975189208984,4135400,51.65975189208984
2018-04-30,51.83321444415456,51.867909492526806,50.39340302372531,50.41942596435547,6096100,50.41942596435547
2018-05-01,50.04647163223141,51.06127716771926,49.91636683135744,51.01791000366211,6406400,51.01791000366211
2018-05-02,50.73168567406018,50.79240036739571,50.02045026453915,50.17657470703125,4519900,50.17657470703125
2018-05-03,50.12453466547887,50.254636159764296,49.274525663077554,50.24596405029297,5641000,50.24596405029297
2018-05-04,49.99442655524318,51.24342199345591,49.85564965196425,50.94852066040039,5833200,50.94852066040039
2018-05-07,51.1653617505151,51.83322334855191,51.12199127824824,51.45158767700195,5656100,51.45158767700195
2018-05-08,51.278112810671125,51.2867882281143,50.51484151078768,50.9224967956543,6778500,50.9224967956543
2018-05-09,51.00923655692059,51.677101453738,50.670964745257926,51.52097702026367,4103400,51.52097702026367
2018-05-10,51.72046172812389,52.57047058121639,51.48627510910321,52.527103424072266,4791100,52.527103424072266
2018-05-11,52.23220626584041,53.16894950751417,52.23220626584041,53.134254455566406,5768100,53.134254455566406
2018-05-14,53.342419851531886,53.92354706498942,53.24701011590103,53.7934455871582,7705700,53.7934455871582
2018-05-15,53.29038452428158,53.41181721895892,52.31894612778106,52.509765625,5333500,52.509765625
2018-05-16,52.535787057866536,53.03885545547238,52.3883380294872,52.709259033203125,3588600,52.709259033203125
2018-05-17,52.73527418544203,53.04752305274537,52.36231062824109,52.96078872680664,4157900,52.96078872680664
