Date,close_low,high_low,low_low,open_low,volume_low
2018-03-20,73.56895446777344,74.18681488608621,73.00257423372483,73.9637013518939,4797800
2018-03-21,74.87332916259766,75.49977938189268,73.51745526948517,73.70624866563277,6808700
2018-03-22,73.543212890625,74.89050374134004,73.50030945863725,74.22973327386501,12067700
2018-03-23,71.886962890625,73.9121900972234,71.86121953118251,73.74914663837389,7383700
2018-03-26,76.63255310058594,77.51644373273136,75.21660880913191,75.82589257937639,13886800
2018-03-27,73.76634979248047,76.37511867675978,73.3801860809504,76.37511867675978,10944900
2018-03-28,73.69768524169922,74.59874249468126,73.01117135350992,73.87789538286681,7725100
2018-03-29,75.30242919921875,75.51696603454415,73.77492797924498,73.9980481211839,8515600
2018-04-02,72.59069061279297,75.13081285987097,71.29489266010236,74.95917943931406,9611700
2018-04-03,73.32867431640625,73.80924119191315,72.37613041758337,72.95967076508619,7352900
2018-04-04,75.56843566894531,75.74864578415625,72.21308372872478,72.35896717239889,7860800
2018-04-05,76.16058349609375,76.41803034085413,75.71434971860701,75.95462994857259,5098000
2018-04-06,75.7229232788086,76.50384054034035,74.8476158284752,75.63710984989669,8757100
2018-04-09,73.14849853515625,76.03187495331652,73.00261501657675,75.91173481482205,7343900
2018-04-10,74.77896881103516,74.9076922388969,73.26862745489133,73.70628449076308,5633700
2018-04-11,74.35846710205078,75.31958791693006,73.99804679647104,74.10960359187109,4643900
2018-04-12,74.69316101074219,74.91628119939483,74.37564407101134,74.59876425966398,3931300
2018-04-13,73.998046875,75.19944789487407,73.60329334316192,74.95916769089925,4826100
2018-04-16,73.85214233398438,74.64164269529714,73.68051552121473,74.44426596818313,5093300
2018-04-17,73.93797302246094,74.59874354941795,73.83499299156169,74.29839330989203,5132200
2018-04-18,74.15249633789062,75.04496358789736,73.85213960592392,74.10100305824727,5119500
2018-04-19,72.83956146240234,74.05813595547559,72.06723390750106,74.05813595547559,5719400
2018-04-20,71.75829315185547,73.42309477659718,71.46651961016853,73.26862797150304,7568700
2018-04-23,72.38472747802734,72.57352094208787,71.6123935555728,72.23026069353644,5084400
2018-04-24,71.49650573730469,73.35915393323197,71.19468192494448,73.06596192926432,5437000
2018-04-25,70.26335144042969,71.36714378662138,70.11674887951254,71.19467212057809,10821900
2018-04-26,71.8155746459961,72.50544832182064,70.40133953176642,70.49619732667037,9228400
2018-04-27,72.43645477294922,72.82450457758387,71.49650869637429,71.71209338319854,3985900
2018-04-30,71.08259582519531,72.76415404937453,71.08259582519531,72.69517193747454,4193700
2018-05-01,71.53962707519531,71.55687753574931,69.9874211606098,70.49619790186131,3967400
2018-05-02,72.40196228027344,73.48851097173589,71.1515736964489,71.28092582766728,6604200
2018-05-03,71.42753601074219,72.05703975291082,70.15989671572238,72.01392675336618,5679100
2018-05-04,72.63481140136719,73.07459952131758,70.89288306808191,71.22056949494919,3242700
2018-05-07,72.30712127685547,72.8848868074315,71.86732656025505,72.76415987803126,4805900
2018-05-08,72.65206146240234,72.67793057999609,71.57413770183257,71.94494373863355,3725700
2018-05-09,72.79862976074219,73.41088943383,71.80693896327018,72.44507432321127,4222400
2018-05-10,73.35916137695312,73.72996732373448,72.5140664590132,73.13495144703063,5140900
2018-05-11,75.41153717041016,75.66161625084382,73.47127456829884,73.47127456829884,6844500
2018-05-14,74.66131591796875,75.82547231013203,74.21289593132266,75.61851278197794,5065400
2018-05-15,73.89382934570312,74.7216739775032,73.47990374024094,73.90244799853879,4735500
2018-05-16,73.73860168457031,74.2732475955812,73.45402826663783,74.16977113751392,3975100
2018-05-17,73.7041244506836,74.3163844265167,73.47991444094356,73.81622616599097,3180900
2018-05-18,74.45433044433594,74.91137554468426,73.48851517808573,73.56612251378525,5824100
2018-05-21,75.35980224609375,75.4977796396105,74.66992843675852,74.88551317978525,4311300
2018-05-22,73.945556640625,77.91231404837906,73.79896061461278,77.65361633996748,10770300
2018-05-23,81.65487670898438,82.0429266021172,78.05891831253285,78.2141395856108,26304800
2018-05-24,83.20706939697266,83.43127932827801,80.25787226482304,80.93049547961614,10167500
2018-05-25,83.37955474853516,84.06942195748408,82.82765834972642,83.38817340102115,7642200
2018-05-29,82.5948257446289,83.43129560072761,82.26713930351904,82.35337188495593,5033600
2018-05-30,84.009033203125,84.49194734104198,82.8276334140557,83.05183673542646,4928200
2018-05-31,81.9308090209961,84.36260410826097,81.80145688865933,83.99179817109436,7602100
2018-06-01,82.63792419433594,83.07771222094722,82.06015880940714,82.30161260734022,4786000
2018-06-04,84.1556396484375,84.42296914806326,82.68966633202939,82.74140455428855,5010400
2018-06-05,84.07804107666016,84.24188756971883,83.42266168354902,83.75035466966636,3836700
2018-06-06,84.93173217773438,85.06108429163959,83.76757631083106,84.49194420122717,4138000
2018-06-07,85.60437774658203,85.93207073171219,85.0956009652199,85.0956009652199,4242200
2018-06-08,86.42359161376953,86.49258029358603,84.94899312308566,85.46639506346415,3680400
2018-06-11,86.66504669189453,87.03585262747252,86.23387730536768,86.61330847083057,3568300
2018-06-12,86.66504669189453,87.38078945251853,86.11315040346999,87.31180077168479,3401900
2018-06-13,85.76822662353516,86.94963329079157,85.75098274026533,86.75129244800813,4309700
2018-06-14,85.50953674316406,86.21665444631465,85.07836725150823,85.80272883951035,4129900
2018-06-15,85.52676391601562,85.94930809311805,84.65579987090312,84.81964635103638,6197800
2018-06-18,85.01799011230469,85.70786387303653,84.77653626978567,84.88001930763258,3766100
2018-06-19,84.64718627929688,85.15596305246653,84.19876638448362,84.474714558552,6228100
2018-06-20,84.88865661621094,85.3198261332309,84.23327710818567,84.50922533591346,4419700
2018-06-21,85.42328643798828,85.7078598443481,84.3971076555179,84.802401398339,4388100
2018-06-22,84.69892120361328,85.7768447445285,84.5092056077525,85.6819869465981,5477300
2018-06-25,83.51753234863281,84.92314915476109,82.96563590495501,84.3022640108424,4219200
2018-06-26,83.75897216796875,84.22463594778257,83.5951322562901,83.95731300310413,4443400
2018-06-27,83.05184936523438,84.71616354531518,82.9656167993535,83.88831907043728,3296500
2018-06-28,82.7845458984375,83.4226749309164,82.09467205096735,82.80178978401818,3945100
2018-06-29,82.41374206542969,84.01769321152723,82.41374206542969,83.30195022694208,4212900
2018-07-02,81.81009674072266,82.39648747688352,81.0253651556457,82.23264097469736,6036300
2018-07-03,81.97393035888672,82.95699613814485,81.82733433090269,82.13777684847088,2193100
2018-07-05,82.37062072753906,82.50859812944243,81.74974215634782,82.28438814091179,3182400
2018-07-06,82.90524291992188,83.22431061059345,81.49963319336334,82.13776199558426,3818600
2018-07-09,83.61235046386719,84.27635487491911,83.00871607120314,83.26741370557853,2646000
2018-07-10,85.38018035888672,85.72511725098354,84.19877364167041,84.50059095508364,4547800
2018-07-11,85.03523254394531,85.28531159411455,84.13839937134213,84.94037474632515,3796900
2018-07-12,84.76789093017578,85.4318887880567,84.43157938695897,85.38876922441487,2995100
2018-07-13,85.8717041015625,86.87201374454958,85.25944430870112,85.3715459905073,5197600
2018-07-16,85.91481018066406,86.10452576469791,85.15595442365141,85.94930452131774,2502200
2018-07-17,86.449462890625,86.63055324534005,85.69922578184311,85.88894136653205,2866300
2018-07-18,87.13935089111328,87.18246388983364,86.43223323668535,86.5270844655197,2922700
2018-07-19,87.43253326416016,87.94131659393807,86.94100039525506,87.09622164749473,2742300
2018-07-20,86.80302429199219,87.31180101151246,86.62192735952549,87.19107410928315,5424700
2018-07-23,87.23419189453125,87.51014003385446,86.34597744755968,86.37185313675592,3626200
2018-07-24,86.64501190185547,87.92736098661845,86.28110443838523,87.74540064439353,3017400
2018-07-25,85.79588317871094,86.69699204640735,84.77347182983321,86.54969712075712,4288700
2018-07-26,85.36266326904297,86.1424697023863,84.8947860195268,85.86520592725198,3063400
2018-07-27,84.91211700439453,86.1251485694125,84.51355071783681,85.77856717790877,3718900
2018-07-30,86.02115631103516,86.24643516555653,84.95542649595173,84.97275258761229,4518400
2018-07-31,86.07315826416016,86.78365376242031,85.74390957340985,86.11648341763613,3239400
2018-08-01,84.87744903564453,86.05582167317407,84.66083651566468,85.76989156028318,2942100
2018-08-02,84.42691802978516,84.81681801450388,83.82039886295583,84.65219034471589,4253500
2018-08-03,84.5915298461914,85.30201873905229,84.46156760581287,84.76482385084672,3546800
2018-08-06,84.69548034667969,84.93808526851123,84.34889905385393,84.49619395489617,3247200
2018-08-07,85.58794403076172,85.77856411981749,84.37491250898954,84.61752410173597,2754800
2018-08-08,85.66593170166016,86.03850554358972,85.36266885017844,85.61394019571144,1816100
2018-08-09,86.59300994873047,87.14753738680514,85.6745685083974,86.15111862415931,4206500
2018-08-10,85.18070220947266,86.31575626889715,84.93809725340918,85.92584978051862,3068300
2018-08-13,84.12364196777344,85.44064989885817,84.08032342652764,85.18071220942328,3399300
2018-08-14,85.25869750976562,85.40599245121449,83.38716198139132,84.43556588718816,3754500
2018-08-15,83.89836883544922,84.8687887637649,83.40449251893429,84.69550137956281,3979200
2018-08-16,84.63484191894531,85.11139209497959,84.18429079745871,84.27093448114968,4325100
2018-08-17,84.89478302001953,85.11139554326765,84.33158913747648,84.62617899605893,2575800
2018-08-20,85.7525634765625,85.89985840021188,84.83412852852597,84.89477976829274,3467000
2018-08-21,86.41971588134766,86.89626599649509,85.61391716604558,86.02981604930956,5599900
2018-08-22,91.42782592773438,95.13623848793452,90.3447631335206,90.95128226457471,24973400
2018-08-23,92.8401336669922,93.26469238394112,92.01700206908224,92.6495135788343,7492700
2018-08-24,92.53688049316406,93.5852844021267,92.41557799860576,92.57153268261771,5107100
2018-08-27,92.68417358398438,93.56794982818572,92.51087958772624,93.06541376526224,3119400
2018-08-28,93.81056213378906,93.91453853965864,92.61486321349622,92.61486321349622,3794600
2018-08-29,94.1658172607422,94.32177857649911,93.24738207377963,93.79324337368342,3297800
2018-08-30,93.47264099121094,94.0011761182732,93.22136965125593,93.82788873026496,2533300
2018-08-31,94.22647094726562,94.2957885583884,93.30803573660808,93.3860130912528,4263300
2018-09-04,95.24884796142578,95.50878560342994,93.60259165320674,93.9145141794162,3883800
2018-09-05,93.9318618774414,95.98534445725682,93.90586282069914,95.01492454122248,4722900
2018-09-06,94.77230834960938,95.03224602049028,93.81921457386194,93.95784976112898,3621600
2018-09-07,94.95425415039062,95.73406048746318,94.28709054619408,94.43438546250526,3826200
2018-09-10,97.38031005859376,97.81353503673876,95.51744133047256,95.93334021810672,6210600
2018-09-11,98.93128967285156,99.23454593783478,97.12907156882162,97.8655529582068,5757700
2018-09-12,99.06990814208984,99.24320214042017,97.77023290181796,99.04391569496282,5515400
2018-09-13,97.69225311279295,98.51537810014602,97.0510818612604,98.33342436432557,4856500
2018-09-14,98.68000030517578,98.97459677348088,97.18104535007528,98.13413912778783,5294700
2018-09-17,98.5500259399414,98.90527363024596,98.26410245001316,98.49804105277067,4780000
2018-09-18,100.11831665039062,100.26561158815734,98.099486231035,98.16880382898051,4439400
2018-09-19,100.7334976196289,100.9414438074366,100.05766755138627,100.2396212920293,3587400
2018-09-20,101.11473083496094,101.2533660333318,100.525544462865,100.525544462865,4663800
2018-09-21,101.2360382080078,101.67792966100204,100.802813107952,101.3226885164113,9171800
2018-09-24,99.6504364013672,101.01076291065574,99.49447510556703,100.6901739663748,5647500
2018-09-25,99.8150634765625,100.5082263021529,99.58979117716264,99.91903988354824,3999100
2018-09-26,99.45980834960938,100.67283981874878,99.44247564563454,100.3175921026516,4293700
2018-09-27,99.2085418701172,99.79772823472612,98.40274296867392,99.28651921034232,4419900
2018-09-28,99.4858169555664,101.98119128362426,99.36451444999705,101.0540897850637,5745200
2018-10-01,98.83595275878906,100.1876126642637,98.80996031606672,100.14429412988945,4430100
2018-10-02,97.55361938476562,99.44248097946328,97.53629329035115,99.10456594921604,5055600
2018-10-03,96.82581329345705,98.35076755062693,96.64385953824498,97.90887608197444,6153900
2018-10-04,95.98534393310548,96.8951192099095,95.32683998618532,96.82580161328846,5750200
2018-10-05,95.084228515625,96.27126748736576,93.91452224710088,95.86403489813756,5278500
2018-10-08,95.22286987304688,95.38749090134128,94.24377700300153,94.8936145954784,4187000
2018-10-09,94.5903549194336,96.15863408046164,94.57302882621592,95.38748741723848,3425800
2018-10-10,92.0949935913086,96.27128333805275,91.89570713444222,96.11532203587184,5258200
2018-10-11,90.3100814819336,94.21776600920586,89.94616747781461,92.18160994238195,6025200
2018-10-12,91.28917694091795,92.73614692433384,90.12813044734943,91.62709192841056,4504400
2018-10-15,90.69133758544922,91.76574055435763,90.6653451380626,91.28919031730229,3802200
2018-10-16,91.82638549804688,92.32892153750052,90.3100978066758,91.02058663192724,3637300
2018-10-17,88.75914764404297,89.52162132894115,87.84937242267888,88.69849640331799,5960100
2018-10-18,86.39376068115234,88.6985217071812,86.22913300486704,88.51656793309861,7071800
2018-10-19,86.28975677490234,87.13021437590324,85.7352292751575,86.45438439874478,4686600
2018-10-22,85.2500228881836,86.87028691843072,85.06806916454453,86.54969800888217,3770500
2018-10-23,85.4328842163086,86.09460986745067,83.23872168871675,84.3183852736995,6968500
2018-10-24,84.04846954345703,87.68798713160557,83.86562377655913,85.60701962461302,5724500
2018-10-25,85.28485107421875,86.00753187828485,83.37802731500594,84.50993052529397,4534900
2018-10-26,81.65404510498047,84.13553270344676,81.06197028825012,83.90044720165419,6600000
2018-10-29,80.85299682617188,83.1951759929591,79.76462459519594,82.59439239573337,4245000
2018-10-30,82.48990631103516,82.7337006280312,80.96618518691302,81.07067131258144,4913000
2018-10-31,82.90786743164062,84.93659543466612,82.75114152061508,83.43028492075953,5792000
2018-11-01,84.84080505371094,85.16295902355516,82.36801957646205,82.9688032500168,4626900
2018-11-02,84.30096435546875,86.2948632003598,83.4128554841522,85.69407956679731,4535500
2018-11-05,84.51863098144531,85.01492843707365,83.31707046858111,84.15293951790795,3309700
2018-11-06,84.90174102783203,84.97139180051472,83.8743173981737,84.26612873573882,2432200
2018-11-07,87.59220123291016,87.64444762039535,84.37062188731053,85.41545663645167,6632600
2018-11-08,86.6082992553711,87.67055148737953,86.18165925236472,86.53864184670586,4918600
2018-11-09,84.30096435546875,86.24262345584039,83.96139273029794,86.15554835777827,5187000
2018-11-12,83.28225708007812,85.03236175305882,83.06458260085309,84.10941744397408,6183400
2018-11-13,83.23003387451172,83.76116028321636,81.64536349000439,82.67278758388714,5196700
2018-11-14,82.63793182373047,84.80596749718782,82.18516524531307,84.17035517695085,4380800
2018-11-15,81.56697845458984,82.2287107098141,79.73851421744953,81.9413788123341,6747700
2018-11-16,81.19257354736328,81.38412813494986,80.11291008620853,80.83558424451606,4090600
2018-11-19,79.53824615478516,81.75852829834342,78.86781174255115,81.24481311973265,5898000
2018-11-20,75.03675079345703,78.03195391495414,73.79165243938336,74.75812771072927,10061000
2018-11-21,76.9435806274414,77.50952898352455,75.06286985720767,75.35891061603256,7344500
2018-11-23,76.45596313476562,77.14381511692388,76.2208776779528,76.63880885515256,3008400
2018-11-26,77.76203155517578,77.91005525483374,76.01193346381976,77.2047854002816,5151100
2018-11-27,79.79075622558594,79.79075622558594,77.58789156829187,77.58789156829187,5608100
2018-11-28,81.57569122314453,81.61922213392477,78.90264884259008,80.1390383094359,6964000
2018-11-29,81.14904022216797,81.45378979622608,80.06937670481489,81.2796462334932,5398800
2018-11-30,82.1677474975586,82.30705568060515,80.50471163806986,80.93135166745162,6881000
2018-12-03,82.09811401367188,83.63924652820505,81.7062959336764,83.14294894119622,5645500
2018-12-04,78.650146484375,82.80337273370928,78.30186597992876,82.29836633440713,6114000
2018-12-06,79.18997192382812,79.25092051155552,76.16865576888677,77.35279881003365,5954300
2018-12-07,77.84040069580078,80.35671732512135,77.53565773155577,78.68497879877867,4968600
2018-12-10,77.86650848388672,78.60660032298526,76.01192446691309,78.13642268990095,3262700
2018-12-11,77.9100341796875,80.17384690193202,77.49209635512254,78.66753693754795,4137000
2018-12-12,80.19996643066406,81.61920130353306,76.33406648067721,78.35408489790804,10837300
2018-12-13,82.09811401367188,82.28095979384372,80.22611201253383,80.80077587270115,7984600
2018-12-14,81.28834533691406,82.67275161962515,80.94877373387561,81.56696836101989,7103900
2018-12-17,78.75460815429688,80.87911277178665,78.1886599359724,80.7920443261134,6047700
2018-12-18,79.634033203125,80.94008011981437,79.01583845970647,79.55567357671474,4574500
2018-12-19,78.650146484375,81.81077761392126,78.08419149501212,79.8952448038141,5188700
2018-12-20,77.63141632080078,79.18995948252868,76.12510625662152,78.02322765993517,6819300
2018-12-21,76.30796813964844,79.63403405745062,76.22089967284802,77.93617570469883,8070300
2018-12-24,74.84518432617188,76.95227147080666,74.79294458233873,75.81165944446829,3121700
2018-12-26,79.2683334350586,79.27704227361095,75.29795334605737,75.32407321881699,4335100
2018-12-27,79.98230743408203,80.03454718092347,76.90874499415493,77.988408500563,4700400
2018-12-28,79.99100494384766,81.15773674404818,79.39893020620804,80.30445666629785,3825300
2018-12-31,80.41764831542969,81.53214042237472,79.68625871843642,80.8007574682784,4034100
2019-01-02,80.33928680419922,80.83558430747034,79.0419488821216,79.42505805759312,4198200
2019-01-03,79.38151550292969,80.55695618467446,78.92875557738319,79.79945336280848,3798900
2019-01-04,81.732421875,82.22001061867478,80.00843694959522,80.06067670273225,4107400
2019-01-07,83.28225708007812,84.28356101309286,81.56698112092117,81.56698112092117,4885000
2019-01-08,85.00624084472656,85.20650430170323,83.247433859407,84.16166938963792,4663500
2019-01-09,84.48380279541016,85.51993525805709,84.17905990724833,84.78854568357198,5692200
2019-01-10,83.56956481933594,84.04844454940428,82.42894636088343,83.90042754063202,4494000
2019-01-11,84.7188949584961,84.98880913917628,83.06456788096976,83.34319089928708,3682100
2019-01-14,84.37934112548828,84.62313548747579,83.74372870210814,83.88303691914466,2931600
2019-01-15,82.63793182373047,83.38672582422619,82.07197692215726,83.38672582422619,4922000
2019-01-16,81.81075286865234,83.05585081148712,81.7149755928269,82.559553401708,4579200
2019-01-17,80.14774322509766,80.73110921559872,79.41635354507582,80.65274295139388,6947600
2019-01-18,82.69888305664062,82.74241396252879,80.6962753846611,80.82688138812017,7206500
2019-01-22,80.12602233886719,81.74500043333984,79.41717694562898,81.74500043333984,5950000
2019-01-23,80.3623046875,80.72110056515133,78.96211343939996,79.77597564558288,4842300
2019-01-24,80.33606719970703,80.65985752225397,79.73223189842146,80.37106614540959,4047200
2019-01-25,82.10379028320312,82.13879589810693,80.99239038571997,80.99239038571997,4750900
2019-01-28,81.51746368408203,81.7012381603222,80.51982699784189,81.4562055253353,3631900
2019-01-29,81.76250457763672,81.85001528802286,80.64235146076005,80.86988464907539,3125500
2019-01-30,83.79280090332031,84.36163065209134,81.84127894717126,82.05131270700832,4965900
2019-01-31,84.15158081054688,85.31548586749587,83.05768031130394,83.39022365948382,5400500
2019-02-01,84.98291778564453,85.0266764635341,83.87151146296286,84.19530832008996,5324100
2019-02-04,85.64803314208984,85.77054945993986,84.80791838684466,85.44675251897135,2801400
2019-02-05,85.84928894042969,86.2693495675727,85.3067186979732,85.4729869932564,3667000
2019-02-06,85.05294036865234,85.96306624199018,84.75539600783145,85.69177442075748,2952600
2019-02-07,84.78165435791016,85.00918751099798,83.95029272299746,84.44035796659752,3990200
2019-02-08,85.03546905517578,85.19299103386393,83.99408005734226,84.41413421608371,6217700
2019-02-11,84.78165435791016,85.2717262781484,84.58038042284792,85.05294619773578,3045600
2019-02-12,87.04822540283203,87.41577436061287,85.11421016120772,85.36799587300078,3553200
2019-02-13,88.7896957397461,89.05223447350258,87.41575727658017,87.46826235267652,6576400
2019-02-14,88.83348083496094,89.22728237605259,87.33702563151765,88.21214610206736,3009800
2019-02-15,91.22257232666016,91.4501055592334,89.63860612766156,89.90989138561854,4666100
2019-02-19,91.94015502929688,92.50898467376032,90.83750803722978,91.03002893348322,3342800
2019-02-20,92.46521759033205,92.68399767358385,91.71261356981474,92.46521759033205,3328300
2019-02-21,92.34270477294922,93.0690563317476,91.92265070575333,92.33395837583528,3395400
2019-02-22,92.99905395507812,93.0690651984938,92.23770338201162,92.6665105638132,2734600
2019-02-25,91.89640045166016,93.6378882801212,91.56385040714896,93.6378882801212,4665100
2019-02-26,91.91390228271484,91.95766097705476,89.90987559678292,90.33868943606818,7954700
2019-02-27,94.1804656982422,96.19323873721036,92.07142219852774,95.39688259562531,8874700
2019-02-28,91.96640014648438,94.08419660059548,91.10003281508914,94.08419660059548,8144300
2019-03-01,90.9775161743164,92.85027330012755,90.35618149020512,92.67525189041466,4655200
2019-03-04,90.3036651611328,91.79136698841188,89.5335550303303,91.59009305996156,4015300
2019-03-05,90.14616394042967,90.7937512364159,89.64734552600363,90.5312124176066,3460100
2019-03-06,89.55980682373047,90.60995517243572,89.44604359019185,90.3649225607292,2730700
2019-03-07,88.13337707519531,89.31478831193712,87.87084495405212,89.28853576748669,4704800
2019-03-08,86.92572784423828,88.00212240671385,85.76181588342672,87.31952943018982,6181300
2019-03-11,87.86209106445312,88.12462318315839,85.367999215239,87.3632726946103,4598900
2019-03-12,88.26464080810547,88.59718414419545,87.14448780586707,87.86208624021594,4928400
2019-03-13,88.53594207763672,89.19228247261569,88.04587671924381,88.4746839078376,6268200
2019-03-14,88.22087860107422,88.61468675676376,87.73081335129696,88.36965413187512,5393400
2019-03-15,87.63455963134766,88.51843313818559,87.01322492507988,88.44842190114834,6677500
2019-03-18,89.15727996826172,89.24479736529796,87.50330264920485,87.50330264920485,4471400
2019-03-19,90.5312042236328,91.31881393213467,89.64733741202858,89.69108942677713,5801500
2019-03-20,90.65371704101562,91.34506294303458,89.3672956896341,90.81999204988966,4636000
2019-03-21,93.06905364990234,93.36659805917792,90.74998324348046,90.90750518329958,4835300
2019-03-22,91.84387969970705,93.664131662561,91.817627157001,92.8065174431846,4106600
2019-03-25,92.78903198242188,93.46287855307683,91.67763180805852,91.67763180805852,3994500
2019-03-26,92.72774505615234,93.83039849016608,92.33394359660926,93.51535465187644,4633200
2019-03-27,93.97918701171876,94.54801665419627,92.75401701483776,92.7977757091204,4230100
2019-03-28,94.83679962158205,95.2918592893178,94.26797002943326,94.4079858207986,4099900
2019-03-29,95.79943084716795,96.21073850167376,94.89805790727934,95.19559563722213,5318700
2019-04-01,95.3268814086914,97.32215518668724,92.62275544783084,96.44703464008276,10408000
2019-04-02,96.18449401855467,96.28950420185755,95.26561485481864,95.3006204747994,3722400
2019-04-03,97.95223999023438,98.19727266737084,96.26325712095566,96.74457607721632,4127200
2019-04-04,99.16864013671876,99.19489267957653,97.75969580581663,98.13599783226825,3007800
2019-04-05,100.62135314941406,100.8576327352374,99.43993519037971,99.43993519037971,3776800
2019-04-08,101.33019256591795,101.66273591645697,100.5513359390628,100.63884664429528,4988100
2019-04-09,99.01112365722656,100.86638134882858,98.78359047886052,100.8401288045246,3694400
2019-04-10,99.55369567871094,99.63245330763426,97.9259712479096,99.60620076465982,4434900
2019-04-11,100.75261688232422,100.83138119614428,99.20365659468229,99.64996990195782,2540500
2019-04-12,101.7415008544922,102.22281307456912,100.95389114924758,101.14641870793392,3214100
2019-04-15,102.54660034179688,102.75662735113946,101.71523870053038,101.88150702280072,3110800
2019-04-16,102.41532135009766,103.21168397896906,102.00401376609926,102.82662893409606,2687800
2019-04-17,102.49411010742188,103.4654943467379,102.31908201041404,102.82665347677792,3874700
